id: 14887994337, domain: tu.duowan.com, sign: fb00017627d0f8886ad2bb6c8d878acb,ret: 
id: 1411364205385126, domain: tu.duowan.com, sign: 3b1ad54bee38bb04e893a7286c1bb54f,ret: 
id: 1411364205388693, domain: tu.duowan.com, sign: b45b6295f4f931cf91164b6d5b0b75f4,ret: 
id: 1411364205391976, domain: tu.duowan.com, sign: ae458ac8ac082f91c1079aacdb721572,ret: 
id: 1411364205395358, domain: tu.duowan.com, sign: c5e9663104e7c815be97f948b62c9826,ret: 
id: 1411364205398668, domain: tu.duowan.com, sign: 8b0b76409bb479773060200e703a82a3,ret: 
id: 1411364205401944, domain: tu.duowan.com, sign: 6b5ea7e4ad1546925ea81848cfcb8ace,ret: 
id: 1411364205406260, domain: tu.duowan.com, sign: 7ae759e40f69febe99a90d164fda9b31,ret: 
id: 1411364205408867, domain: tu.duowan.com, sign: 4579faed97e82884d5c1638f954cced9,ret: 
id: 1411364205411684, domain: tu.duowan.com, sign: 6901bb80fa47184b0cb0255b5f3af661,ret: 
id: 1411364205414314, domain: tu.duowan.com, sign: c38f6c41402bd4aa5fa0d368852d3f07,ret: 
id: 1411364205417132, domain: tu.duowan.com, sign: 69bf304d0c9a9a68cdd06a0120fdbc28,ret: 
id: 1411364205419594, domain: tu.duowan.com, sign: bfb198b0caabeafb305c1135457d751e,ret: 
id: 1411364205421956, domain: tu.duowan.com, sign: 940ca5e57503d9822ac8a1f5dbbc16ae,ret: 
id: 1411364205424161, domain: tu.duowan.com, sign: d11a47c5ccd14c54de5f41e2b3b8440f,ret: 
id: 1411364205426308, domain: tu.duowan.com, sign: 9542dcc5f282363802d251f502ddbffb,ret: 
id: 1411364205428646, domain: tu.duowan.com, sign: 1a161f94626a3ee2e93c227b42b0c771,ret: 
id: 1411364205431081, domain: tu.duowan.com, sign: 2f26671055e1d29611ee6c247c5cf1d5,ret: 
id: 1411364205433311, domain: tu.duowan.com, sign: 513494556cd09695c546d25a5114f8a0,ret: 
id: 1411364205435858, domain: tu.duowan.com, sign: 5f1e7e6eafe072523b720fcc2845a0d4,ret: 
id: 1411364205438202, domain: tu.duowan.com, sign: 6ee504ff9c3e1a6c020b692695e410f1,ret: 
id: 1411364205440651, domain: tu.duowan.com, sign: e55fc75cc654bf0e0e8d55ac06b35734,ret: 
id: 1411364205443079, domain: tu.duowan.com, sign: 2a13b0bd6a7897ad46da80d6642473e5,ret: 
id: 1411364205445296, domain: tu.duowan.com, sign: babb62d13f4e4176f5112cb213576115,ret: 
id: 1411364205447549, domain: tu.duowan.com, sign: f101134482d8d29f2bcaf65c011878b4,ret: 
id: 1411364205449857, domain: tu.duowan.com, sign: 5c4c966b02f323b71bf925f355577b7e,ret: 
id: 1411364205452136, domain: tu.duowan.com, sign: c4fdecd6ac70a490a246b966af2a3d9c,ret: 
id: 1411364205454409, domain: tu.duowan.com, sign: df961a072c995360518d4b27fc800662,ret: 
id: 1411364205456559, domain: tu.duowan.com, sign: a9d72eb5788ba131b814124103ac88b1,ret: 
id: 1411364205459021, domain: tu.duowan.com, sign: 5e71e71d89cf2f9f36258ef2174e4636,ret: 
id: 1411364205461287, domain: tu.duowan.com, sign: 3bf46abd270fdb99f145355b08cd5e10,ret: 
id: 1411364205463434, domain: tu.duowan.com, sign: 17dc4a5bd8aa212c0c2c4790a5fe18f8,ret: 
id: 1411364205465591, domain: tu.duowan.com, sign: 4fdc8e6bd0d26d63bf5cd9bfd4f714ac,ret: 
id: 1411364205467833, domain: tu.duowan.com, sign: 025f5055a4985d31317449406937d616,ret: 
id: 1411364205470236, domain: tu.duowan.com, sign: cc49641bc6abe192a2bf2419105e333c,ret: 
id: 1411364205472432, domain: tu.duowan.com, sign: df69bac17b7ad5d876e9f70b6818f08d,ret: 
id: 1411364205475157, domain: tu.duowan.com, sign: 6f095b690f2d3f65ecfec7c014468510,ret: 
id: 1411364205477514, domain: tu.duowan.com, sign: 1a56d1e9111f5e77e27f76f111397e18,ret: 
id: 1411364205479935, domain: tu.duowan.com, sign: 386dc4d0c77a35649355f07b99953628,ret: 
id: 1411364205482284, domain: tu.duowan.com, sign: 5c2f5392edea32bce170b5253c288f38,ret: 
id: 1411364205484545, domain: tu.duowan.com, sign: 17eb83c6a0dfe390a649ac4d388212c2,ret: 
id: 1411364205487033, domain: tu.duowan.com, sign: 469e17c6eebaa57f5acb74028dac938c,ret: 
id: 1411364205489952, domain: tu.duowan.com, sign: 7ac2e706fd4ef1fa2fd9a91670c2e5df,ret: 
id: 1411364205492528, domain: tu.duowan.com, sign: 8a6320ab08b88f96b76c2c3ef2849e7d,ret: 
id: 1411364205495206, domain: tu.duowan.com, sign: 077d66e75d3ec4b4b62405aac6202f8d,ret: 
id: 1411364205497500, domain: tu.duowan.com, sign: d1684961725c879d3f2b7e502d22f42d,ret: 
id: 1411364205499774, domain: tu.duowan.com, sign: 9b721e93bd7151fb99956e8540eb36bf,ret: 
id: 1411364205501997, domain: tu.duowan.com, sign: 9c3eec6f216ea5c469082b80c4a30889,ret: 
id: 1411364205504328, domain: tu.duowan.com, sign: 937c76e2123804d5b842fff16b1e5dd9,ret: 
id: 1411364205506460, domain: tu.duowan.com, sign: c9ab9782453001a39664104a62f9fed5,ret: 
id: 1411364205509242, domain: tu.duowan.com, sign: c0abbd70d67f9c261c2bbf3c062d8b89,ret: 
id: 1411364205511663, domain: tu.duowan.com, sign: 46acf2e50b0483b4764978fb491bd78a,ret: 
id: 1411364205514100, domain: tu.duowan.com, sign: 3fc87ff60b7adae5f1d88ff257eace8b,ret: 
id: 1411364205517012, domain: tu.duowan.com, sign: a7f4ba7d9eddf0fecaa1c90677fa0c86,ret: 
id: 1411364205519708, domain: tu.duowan.com, sign: d4fcd2bdf9dff24a5c3a6138147ded9b,ret: 
id: 1411364205522231, domain: tu.duowan.com, sign: 09f4152b571adaff7e40bc03d6d8e648,ret: 
id: 1411364205524581, domain: tu.duowan.com, sign: 249255689b56df263e624ae0b9c8fa78,ret: 
id: 1411364205526894, domain: tu.duowan.com, sign: 78309c3da9d6748149485923b96393fe,ret: 
id: 1411364205529267, domain: tu.duowan.com, sign: 4cf795fb87f5c9255a3e299f61ebf823,ret: 
id: 1411364205531748, domain: tu.duowan.com, sign: 2df002b1139ba43375490ddca0677889,ret: 
id: 1411364205533927, domain: tu.duowan.com, sign: 00d3e042f63e5c78aba9b19dabe151b0,ret: 
id: 1411364205536072, domain: tu.duowan.com, sign: 43fda791b611e51b719a8952cd71a283,ret: 
id: 1411364205538222, domain: tu.duowan.com, sign: 6fe86e084c21fa11bb6c33556687a10e,ret: 
id: 1411364205540436, domain: tu.duowan.com, sign: 9c470da07f29b73c63e506188233abca,ret: 
id: 1411364205543184, domain: tu.duowan.com, sign: 245ddca121fbdd8cb513ee3a197b1da1,ret: 
id: 1411364205545459, domain: tu.duowan.com, sign: d47e212e9ea061ec82cadf84ca273042,ret: 
id: 1411364205547806, domain: tu.duowan.com, sign: 4a74f35de3586dfc258faaf225612105,ret: 
id: 1411364205550738, domain: tu.duowan.com, sign: 77b94fa7407de79c3ea6efc07597a849,ret: 
id: 1411364205553630, domain: tu.duowan.com, sign: d62c36c19263bc1814e7138ab464dcec,ret: 
id: 1411364205556261, domain: tu.duowan.com, sign: d00e70446de9e71c1210876be8ba7103,ret: 
id: 1411364205558723, domain: tu.duowan.com, sign: 463b31bfd9e7d099eb52e7e0d0bb0491,ret: 
id: 1411364205560906, domain: tu.duowan.com, sign: 8605e2d53bb6567411884edc329fdf7b,ret: 
id: 1411364205563087, domain: tu.duowan.com, sign: 2809353a69035b60d5925f7e8169a281,ret: 
id: 1411364205565326, domain: tu.duowan.com, sign: 6dab197ee2f58c6e23fa4b1818cedc44,ret: 
id: 1411364205567477, domain: tu.duowan.com, sign: 70d2dfaccfc345ddaad98b2c4171904e,ret: 
id: 1411364205569941, domain: tu.duowan.com, sign: 3c5cad5a658c9b6bbc082f7ac9b52ecb,ret: 
id: 1411364205572272, domain: tu.duowan.com, sign: 37b55688fdd6c1cc25423f145d6185ef,ret: 
id: 1411364205574914, domain: tu.duowan.com, sign: d1ed567e98d78ea457b3645f5efc347a,ret: 
id: 1411364205578036, domain: tu.duowan.com, sign: 2f628d7bb6637ee4a3f8bdd8cad42b9b,ret: 
id: 1411364205580161, domain: tu.duowan.com, sign: 5432b558b3ff9e4620641a944bb2a2fb,ret: 
id: 1411364205582207, domain: tu.duowan.com, sign: 31b5c3388dd71646a9682baa9ae5b1bc,ret: 
id: 1411364205584305, domain: tu.duowan.com, sign: 17866d8e19bd8bdd6d3ee6b1730a8b16,ret: 
id: 1411364205586608, domain: tu.duowan.com, sign: 8fb75bc7e517f93f78da3911cf61885a,ret: 
id: 1411364205588857, domain: tu.duowan.com, sign: 60d8f182f68eac975865b0e2cd85888f,ret: 
id: 1411364205591040, domain: tu.duowan.com, sign: d0d3863b29eb4082288db1802f28621d,ret: 
id: 1411364205593442, domain: tu.duowan.com, sign: af86debee51c18864ae7270631cdb421,ret: 
id: 1411364205595601, domain: tu.duowan.com, sign: 2d8b458486de3452e610059a3ed86046,ret: 
id: 1411364205600786, domain: tu.duowan.com, sign: 28af1568941b79aae4a1a60ce882ba68,ret: 
id: 1411364205603640, domain: tu.duowan.com, sign: 515e8b2e36f785394fc1ea14223edd6d,ret: 
id: 1411364205606084, domain: tu.duowan.com, sign: da739ed8adcc521ce2d0ccdceb1fe2f2,ret: 
id: 1411364205608740, domain: tu.duowan.com, sign: 1c1ac40e707e5101685ae542b7b89c13,ret: 
id: 1411364205610930, domain: tu.duowan.com, sign: 72092d28da1e81b2844db1d2b22cbe35,ret: 
id: 1411364205613834, domain: tu.duowan.com, sign: 114503241dea561fe6405a26b82ace81,ret: 
id: 1411364205616845, domain: tu.duowan.com, sign: 5f95ffb7f224761a3ed6cc7138989c6c,ret: 
id: 1411364205619640, domain: tu.duowan.com, sign: d9b4e5e94d8bd9aee87e752e069defd6,ret: 
id: 1411364205622780, domain: tu.duowan.com, sign: afe7b30cc37dfd64495f6683538043de,ret: 
id: 1411364205624870, domain: tu.duowan.com, sign: 47d83932d73a0459141009b270d2cc8a,ret: 
id: 1411364205627214, domain: tu.duowan.com, sign: 7c4bfcf0921b612b789a7eed61997db0,ret: 
id: 1411364205629493, domain: tu.duowan.com, sign: 5de0dc9450b5dee72601e5b27c1db89e,ret: 
id: 1411364205635721, domain: tu.duowan.com, sign: 69783c4aa4c812519fa5888606a8e261,ret: 
id: 1411364205638478, domain: tu.duowan.com, sign: 64a33a9a8b5bc416c72dcd7d89bc7dd4,ret: 
id: 1411364205641425, domain: tu.duowan.com, sign: 44bb8d0782a00a2ab2a9c7bb601fb0c3,ret: 
id: 1411364205643886, domain: tu.duowan.com, sign: 99c84ce1d611a46db8ea0daf7b0a2c34,ret: 
id: 1411364205646366, domain: tu.duowan.com, sign: 71ac415a30c1a1ec5673df17bb5fe349,ret: 
id: 1411364205648913, domain: tu.duowan.com, sign: 57a9b7e1994440b55253352f8a1731d6,ret: 
id: 1411364205651182, domain: tu.duowan.com, sign: 143408aa5374b8597c5a1403bc97459b,ret: 
id: 1411364205653265, domain: tu.duowan.com, sign: 767f83a5194447c8ea940350f26592fa,ret: 
id: 1411364205655286, domain: tu.duowan.com, sign: a104ed8d15e7cc99c08e35ff2ac71d3f,ret: 
id: 1411364205657552, domain: tu.duowan.com, sign: 999a3f02bc38217f2474e0d4d296c971,ret: 
id: 1411364205659916, domain: tu.duowan.com, sign: 6ef80b465a370606ee73f743e93bd8b4,ret: 
id: 1411364205662265, domain: tu.duowan.com, sign: c64ad9e7d847bc2d40153413067877e9,ret: 
id: 1411364205664543, domain: tu.duowan.com, sign: 720771c5b24d047ce90b7c9c2bda102e,ret: 
id: 1411364205666762, domain: tu.duowan.com, sign: 5348b5003bfa854aeda297d6dfb1e867,ret: 
id: 1411364205669159, domain: tu.duowan.com, sign: f1c5e653ff2a04b94c0a972a20bbff58,ret: 
id: 1411364205671405, domain: tu.duowan.com, sign: 676d72dcd20c47c5850731e7deb5114e,ret: 
id: 1411364205673596, domain: tu.duowan.com, sign: bd475a16f0bf3e3749ff9c4861fbe1b8,ret: 
id: 1411364205675759, domain: tu.duowan.com, sign: 260551d315527e4460e3e37ed4ccd6ed,ret: 
id: 1411364205678085, domain: tu.duowan.com, sign: 60feafac098975a77b369783b0c77385,ret: 
id: 1411364205680443, domain: tu.duowan.com, sign: cc292d29d5962aaa938ec216d660d744,ret: 
id: 1411364205682780, domain: tu.duowan.com, sign: 778db60cf5c8c6afbdfaa1f2d050c955,ret: 
id: 1411364205685007, domain: tu.duowan.com, sign: 2437bb133104ac8dc8356291320a10cc,ret: 
id: 1411364205687436, domain: tu.duowan.com, sign: 75f3bbe28c1a8e24257ad48c8fb837bf,ret: 
id: 1411364205689957, domain: tu.duowan.com, sign: 779ad5ab8a074381a9961afbd680f4aa,ret: 
id: 1411364205692959, domain: tu.duowan.com, sign: 325f94ab7478bc60ddefc5c76f91c54e,ret: 
id: 1411364205696266, domain: tu.duowan.com, sign: b8e7997cfe325441397748753ef613ab,ret: 
id: 1411364205699761, domain: tu.duowan.com, sign: 68d2e6ffd88a83454dffdf8ca8fb5244,ret: 
id: 1411364205702705, domain: tu.duowan.com, sign: e5db817761f6aee1fd879b807fdabb97,ret: 
id: 1411364205705439, domain: tu.duowan.com, sign: aa8d63f824637772538e7d21bd222b4f,ret: 
id: 1411364205708182, domain: tu.duowan.com, sign: bcc23beebde4ada836b12e582e123fab,ret: 
id: 1411364205710756, domain: tu.duowan.com, sign: 0a266ce2bd8efcc46a5b0c74be284d53,ret: 
id: 1411364205713349, domain: tu.duowan.com, sign: e54393577e25072b2e7595e5212b3cd3,ret: 
id: 1411364205715946, domain: tu.duowan.com, sign: b3a21362b96ea8569312b451ab988fb9,ret: 
id: 1411364205718320, domain: tu.duowan.com, sign: ad6e18473ab9c592dd88400b9eb91df2,ret: 
id: 1411364205720593, domain: tu.duowan.com, sign: e039945303f333e4e3fc8349b57fbdfe,ret: 
id: 1411364205722913, domain: tu.duowan.com, sign: 3995aa6118da7b1787ffbe66a2381911,ret: 
id: 1411364205725108, domain: tu.duowan.com, sign: 9327964b494c9c1a885106d5ea2d3462,ret: 
id: 1411364205727360, domain: tu.duowan.com, sign: 48c2f4736c3e02b5376f136422f46111,ret: 
id: 1411364205729567, domain: tu.duowan.com, sign: cc2fcd7eb0e8f96feac725038fb15b65,ret: 
id: 1411364205731871, domain: tu.duowan.com, sign: 675fbf79d628350784f9eddb9500b161,ret: 
id: 1411364205734329, domain: tu.duowan.com, sign: a37ce9bdaa509d10dc309c74293209fd,ret: 
id: 1411364205736577, domain: tu.duowan.com, sign: cda3586bf78df09394f7ee4cb9447ca4,ret: 
id: 1411364205738959, domain: tu.duowan.com, sign: f5e90992fbc8664ecf235b465a3e16b8,ret: 
id: 1411364205741326, domain: tu.duowan.com, sign: 9c36f4cca914c2dfb4597ff721ef8eae,ret: 
id: 1411364205743556, domain: tu.duowan.com, sign: d97be7129c2ed1fee14627e12dedbe93,ret: 
id: 1411364205745922, domain: tu.duowan.com, sign: b7801ed6ae7c6d576f64f9af7ded28b9,ret: 
id: 1411364205748246, domain: tu.duowan.com, sign: 7e16ef8691b2f908d2a9c845a53dfd1a,ret: 
id: 1411364205750474, domain: tu.duowan.com, sign: 1f29f8d8b05142df1fb4132f1cab8c68,ret: 
id: 1411364205752771, domain: tu.duowan.com, sign: 50bd904fda045f77aa8aabb07005bd2b,ret: 
id: 1411364205755047, domain: tu.duowan.com, sign: c57fc100c61e241b77b8e9688e5071ce,ret: 
id: 1411364205757435, domain: tu.duowan.com, sign: 3259738a5bfa065d3358e6f31c31c190,ret: 
id: 1411364205759601, domain: tu.duowan.com, sign: 6a3afd98c249cb0a0a3a489674a5fcb5,ret: 
id: 1411364205761921, domain: tu.duowan.com, sign: 67e7ba964a871ab460b99ea1165b340b,ret: 
id: 1411364205764243, domain: tu.duowan.com, sign: 125976dfe8e45ffde9ceef8cd3e6b27d,ret: 
id: 1411364205766576, domain: tu.duowan.com, sign: 083cf1518ebbb74f3011b34292cc6047,ret: 
id: 1411364205769448, domain: tu.duowan.com, sign: b7e739725813dc0eb019e2ada053190b,ret: 
id: 1411364205772085, domain: tu.duowan.com, sign: d9eba5e9953751bc9c0add6dbc32be45,ret: 
id: 1411364205774466, domain: tu.duowan.com, sign: db8b51d33f41940b4de442a247bfe421,ret: 
id: 1411364205776794, domain: tu.duowan.com, sign: 24c131455ffb0f5a11566322632b95b4,ret: 
id: 1411364205779298, domain: tu.duowan.com, sign: 69625d675a63c3bd071347c7f550d96b,ret: 
id: 1411364205781574, domain: tu.duowan.com, sign: 7d9640808ac2eed3424e57df04e6354b,ret: 
id: 1411364205784023, domain: tu.duowan.com, sign: df8aeb1f3947e76d72d344878dbca52c,ret: 
id: 1411364205786473, domain: tu.duowan.com, sign: b99236f1dc490fccd5acb10b959882e6,ret: 
id: 1411364205789012, domain: tu.duowan.com, sign: a032337a97b9983ab41f7710abb58c56,ret: 
id: 1411364205791258, domain: tu.duowan.com, sign: 7580940b4de45007dbb3a53f2bc026cd,ret: 
id: 1411364205793573, domain: tu.duowan.com, sign: 79a687f68bed438478a06e27379552eb,ret: 
id: 1411364205796260, domain: tu.duowan.com, sign: 192673aa3ca23e535447545281c73954,ret: 
id: 1411364205799599, domain: tu.duowan.com, sign: 1dede936856dd04b0e0c51568861ac58,ret: 
id: 1411364205802165, domain: tu.duowan.com, sign: de9bf8824032a6c043dda8b9d784b52d,ret: 
id: 1411364205807464, domain: tu.duowan.com, sign: 7f9eae1cb9f50a41a7aba695a3ebb9c5,ret: 
id: 1411364205810242, domain: tu.duowan.com, sign: 07cfa9e8aa833ce1f0d0b22823aef9a6,ret: 
id: 1411364205812969, domain: tu.duowan.com, sign: 19b8615b55d297ffd13147645cc5fae0,ret: 
id: 1411364205815632, domain: tu.duowan.com, sign: 5b4411a4314d445f84ea29a95b2d8654,ret: 
id: 1411364205818048, domain: tu.duowan.com, sign: 93d43b52cdbeafa9a62bc660551b07bb,ret: 
id: 1411364205820258, domain: tu.duowan.com, sign: b57c8e9d5368fd4f9decde8a6d79a12c,ret: 
id: 1411364205822708, domain: tu.duowan.com, sign: da74c3e36397201a52b7de86649f52cc,ret: 
id: 1411364205824830, domain: tu.duowan.com, sign: 9489136b8f0af2874322025971b2e045,ret: 
id: 1411364205827130, domain: tu.duowan.com, sign: 95b6ee9347cb1205a70b002696541906,ret: 
id: 1411364205829384, domain: tu.duowan.com, sign: 9efdd8f27b5534646538cafa743a6bb2,ret: 
id: 1411364205831664, domain: tu.duowan.com, sign: 4a80dd52b73e29f8934446c6a9c4ffb1,ret: 
id: 1411364205833943, domain: tu.duowan.com, sign: 9e94134871f9bf82664a09dced2ce193,ret: 
id: 1411364205836210, domain: tu.duowan.com, sign: aa80a6c6b46d0de4cdb86e20c0fd3ed3,ret: 
id: 1411364205838590, domain: tu.duowan.com, sign: 7c46afe18b80e1613b8264aded4ed039,ret: 
id: 1411364205840873, domain: tu.duowan.com, sign: a3d17950a97d6449380c49faf587a781,ret: 
id: 1411364205843163, domain: tu.duowan.com, sign: f3d699c19c818a2baf1ec1822d59c0af,ret: 
id: 1411364205845655, domain: tu.duowan.com, sign: 9be29712a94c7b7c4c54e2dcb3bbd007,ret: 
id: 1411364205848148, domain: tu.duowan.com, sign: 6a5c85f8f971c248406f7733e34a4248,ret: 
id: 1411364205850551, domain: tu.duowan.com, sign: 3efa681c1fbda91019ee162b02b128e4,ret: 
id: 1411364205853306, domain: tu.duowan.com, sign: c1ae8d4949dae8d99ec7d87cfedb28a3,ret: 
id: 1411364205855993, domain: tu.duowan.com, sign: b2c1236cf0f48424d7d6dafb2d0017c1,ret: 
id: 1411364205858818, domain: tu.duowan.com, sign: 85ad73e246c30d553c4fdf32fb1129f4,ret: 
id: 1411364205861150, domain: tu.duowan.com, sign: d6cf5a9e8768e3fe0290e0908db249c2,ret: 
id: 1411364205863720, domain: tu.duowan.com, sign: 57380401da085e064b07d8072ba99220,ret: 
id: 1411364205866142, domain: tu.duowan.com, sign: f5c7dd7ec4ae62c5d01f523c39144d14,ret: 
id: 1411364205868517, domain: tu.duowan.com, sign: 4a772e1b83872d252b91530737b70f60,ret: 
id: 1411364205870914, domain: tu.duowan.com, sign: a4e1e4b3708935fddd6e8d4171cef1a9,ret: 
id: 1411364205873081, domain: tu.duowan.com, sign: 71f622b9a6da2c7e3b1f059a4bd41fe4,ret: 
id: 1411364205875166, domain: tu.duowan.com, sign: 4f06bb0705f43f9ab63808feb5ab0f3f,ret: 
id: 1411364205877441, domain: tu.duowan.com, sign: 1102ba399e21e381eb5ee0d2a9412552,ret: 
id: 1411364205879740, domain: tu.duowan.com, sign: a9f99c9441f60d07d107d5bbe558bbdb,ret: 
id: 1411364205882569, domain: tu.duowan.com, sign: a30032cfccf01f37534f11b30c9ae15b,ret: 
id: 1411364205884716, domain: tu.duowan.com, sign: efc0b5d7c8032b1c69469b893672c361,ret: 
id: 1411364205887071, domain: tu.duowan.com, sign: 1d05f5d9d2b0faa19d21be0c3db86dbc,ret: 
id: 1411364205889454, domain: tu.duowan.com, sign: f4bd823f73174a9431fe90ea4f0321dc,ret: 
id: 1411364205891968, domain: tu.duowan.com, sign: 735106cd9818919b6dea26fb995b5d99,ret: 
id: 1411364205894565, domain: tu.duowan.com, sign: 8ba1a7f10b67958e110e0d6398e37b6b,ret: 
id: 1411364205897219, domain: tu.duowan.com, sign: 71fca96c1aa1d1a71b69352f1af2d378,ret: 
id: 1411364205899522, domain: tu.duowan.com, sign: 4fbf62d5083573886ac1abd782a191fe,ret: 
id: 1411364205901996, domain: tu.duowan.com, sign: b0c684f0f0917dbc87e8d7aaca662606,ret: 
id: 1411364205904263, domain: tu.duowan.com, sign: 4cbd2cf4606bdf7f52e9def0d5d51cdc,ret: 
id: 1411364205906571, domain: tu.duowan.com, sign: 9e5aba9bc9139e61f27100bf8adf2406,ret: 
id: 1411364205908850, domain: tu.duowan.com, sign: cb87faa507a3789d8fc4045ad1dac9e7,ret: 
id: 1411364205911212, domain: tu.duowan.com, sign: f92d146137a3587b5e253bccbc2acf3d,ret: 
id: 1411364205913932, domain: tu.duowan.com, sign: 8d466495f40340a36ef50431528f8bd6,ret: 
id: 1411364205916757, domain: tu.duowan.com, sign: b375e2d2626c7d348cb3c47beb61aa92,ret: 
id: 1411364205922033, domain: tu.duowan.com, sign: aed23b4290544d89c01b5e686cabbd62,ret: 
id: 1411364205926435, domain: tu.duowan.com, sign: 9594d2b116ce1293b8907704237df077,ret: 
id: 1411364205929293, domain: tu.duowan.com, sign: dfae296f4418f4c381f3666536773fb1,ret: 
id: 1411364205932056, domain: tu.duowan.com, sign: f1705c34b827b468a0101d736fb2b1ff,ret: 
id: 1411364205934420, domain: tu.duowan.com, sign: 60aeb0b0522c43c63ea72b3fb10ea59d,ret: 
id: 1411364205936537, domain: tu.duowan.com, sign: 24807eb26bba5b88b4c0b99584ae34bd,ret: 
id: 1411364205938754, domain: tu.duowan.com, sign: 6fe7eb201ed5ef530805d5b26d97c9ae,ret: 
id: 1411364205940992, domain: tu.duowan.com, sign: 318065be528b3f1cdccb4eda32bf5cd3,ret: 
id: 1411364205943194, domain: tu.duowan.com, sign: 11651eb4123a09fa0e810542e52b9773,ret: 
id: 1411364205945280, domain: tu.duowan.com, sign: 1f6e60f56b45ecee1b3f4e141268af5d,ret: 
id: 1411364205947547, domain: tu.duowan.com, sign: 5ea1154934d3677473a4b568c6f55fbf,ret: 
id: 1411364205949762, domain: tu.duowan.com, sign: c70a3718ffd0eb2f3ae1a3af9a1d7825,ret: 
id: 1411364205952091, domain: tu.duowan.com, sign: b63eb4938ca2fa72a74aea99244a09b2,ret: 
id: 1411364205954334, domain: tu.duowan.com, sign: 0c1c1369dcc48beffdf78a842f12099f,ret: 
id: 1411364205956513, domain: tu.duowan.com, sign: 15d7bd56cf24e7dc4858ecd7625328e8,ret: 
id: 1411364205958898, domain: tu.duowan.com, sign: 11f3fbf2967bef5e8dcad6776f91c6e8,ret: 
id: 1411364205961145, domain: tu.duowan.com, sign: 390ce0d33610df53e6b3de3c5476f2ee,ret: 
id: 1411364205973280, domain: tu.duowan.com, sign: 9a88e1682d1ca6b4280cea916d72d6f5,ret: 
id: 1411364205975730, domain: tu.duowan.com, sign: e4707d451fcfed945f592e5094bf65c8,ret: 
id: 1411364205978219, domain: tu.duowan.com, sign: 220ba876b35ceafe008ee60eaf3d9789,ret: 
id: 1411364205980580, domain: tu.duowan.com, sign: 27ec011e7a06722546010572f5ab9de9,ret: 
id: 1411364205982899, domain: tu.duowan.com, sign: 62996c6599617d38225713f5e16f7b35,ret: 
id: 1411364205985072, domain: tu.duowan.com, sign: 39b7600651d856b245d52d6674e66923,ret: 
id: 1411364205987391, domain: tu.duowan.com, sign: 20f00c8359bef5b3a2d320a34cb410eb,ret: 
id: 1411364205989767, domain: tu.duowan.com, sign: 657005798f64f0a02269c1b19e94120c,ret: 
id: 1411364205991931, domain: tu.duowan.com, sign: 4675a0c35c8461440eb64d970aa17261,ret: 
id: 1411364205994342, domain: tu.duowan.com, sign: a58249c20653be0d9da2af89b31a052a,ret: 
id: 1411364205996638, domain: tu.duowan.com, sign: d32431904cd3e7c4e951a372c57a91e2,ret: 
id: 1411364205998977, domain: tu.duowan.com, sign: ea1c74d45468ee904dbd82aa2b2f11f0,ret: 
id: 1411364206001411, domain: tu.duowan.com, sign: d67f549858c56fbd6830b346598a1e61,ret: 
id: 1411364206003797, domain: tu.duowan.com, sign: f7126867ae1dece7ee8de0500c0323d0,ret: 
id: 1411364206006058, domain: tu.duowan.com, sign: ff25dfc028633e34807019b8f00ef597,ret: 
id: 1411364206008801, domain: tu.duowan.com, sign: 0852c8fa0b36534b34dfafd94827aadf,ret: 
id: 1411364206011892, domain: tu.duowan.com, sign: 6db245b0346e90dca381a712b4001fa9,ret: 
id: 1411364206014495, domain: tu.duowan.com, sign: fc40f247f5cc480b6548f60036e8a622,ret: 
id: 1411364206016898, domain: tu.duowan.com, sign: c2fb56980133cdf590b8c3b504730773,ret: 
id: 1411364206019311, domain: tu.duowan.com, sign: 9e46281057a296294d67642155b6cdcd,ret: 
id: 1411364206021535, domain: tu.duowan.com, sign: 2f6441a385c9176937022ab9581c9ecb,ret: 
id: 1411364206024017, domain: tu.duowan.com, sign: 667130b7edbd8b0dc36f7ad0db0cc6e0,ret: 
id: 1411364206026231, domain: tu.duowan.com, sign: b957f006d1f07207a8346958bc28e9f2,ret: 
id: 1411364206028562, domain: tu.duowan.com, sign: 8c9c3505e6c0f73666fa9fa1cb0ccaf4,ret: 
id: 1411364206030867, domain: tu.duowan.com, sign: 9162c9c93e0a5a2eb0710ab1594f5df3,ret: 
id: 1411364234291093, domain: tu.duowan.com, sign: 4006fee7afef3fa9c8d41c18a21e9e4a,ret: 
id: 1411364234294173, domain: tu.duowan.com, sign: 3f4e09365657ffcc3154d09ec6c13518,ret: 
id: 1411364234296573, domain: tu.duowan.com, sign: 0f0c0f4be1173b768aaf89799f4aefa0,ret: 
id: 1411364234299192, domain: tu.duowan.com, sign: cf828c5041dd45747ab77dd7169fb0c2,ret: 
id: 1411364234301633, domain: tu.duowan.com, sign: c24de44562455a79b68874e5feec7bc0,ret: 
id: 1411364234303980, domain: tu.duowan.com, sign: 3fc262ec98d7c3588cd43153494fe3f4,ret: 
id: 1411364234306304, domain: tu.duowan.com, sign: 2690e15aa740ac65cac57ab633a78bfc,ret: 
id: 1411364234308757, domain: tu.duowan.com, sign: a59c08a26579dd6aa249ed23fb41715c,ret: 
id: 1411364234311266, domain: tu.duowan.com, sign: 92a66a95d9de5833de88dd063d9b102f,ret: 
